id,Currency,Actual,Pred
112,KRW,0.02262,0.02243492
112,USD,29.495,30.386097
113,AUD,20.28,21.076437
113,CAD,22.11,22.449713
113,EUR,31.67,33.129486
113,GBP,37.12,38.421936
113,HKD,3.459,3.5673757
113,JPY,0.2384,0.25956666
113,KRW,0.02185,0.023948185
113,USD,27.73,28.805252
114,AUD,19.96,20.76967
114,CAD,21.42,22.24458
114,EUR,33.21,33.95269
114,GBP,36.22,38.533363
114,HKD,3.573,3.5529473
114,JPY,0.2645,0.25351617
114,KRW,0.02364,0.02360373
114,USD,28.5,28.764046
115,AUD,20.85,20.464966
115,CAD,21.86,22.03833
115,EUR,34.02,33.186813
115,GBP,37.58,37.598316
115,HKD,3.647,3.6453068
115,JPY,0.2681,0.26065716
115,KRW,0.02311,0.024215482
115,USD,29.08,29.495737
116,AUD,21.73,22.325054
116,CAD,21.89,22.633715
116,EUR,33.51,34.45567
116,GBP,38.14,38.934223
116,HKD,3.49,3.5312204
116,JPY,0.2574,0.2602552
116,KRW,0.02342,0.02387321
116,USD,27.88,28.504229
117,AUD,21.67,21.927643
117,CAD,21.93,22.164362
117,EUR,33.73,34.35209
117,GBP,37.65,38.934177
117,HKD,3.512,3.5041797
117,JPY,0.2642,0.2574221
117,KRW,0.02415,0.023714803
117,USD,28.04,28.266632
118,AUD,20.5,21.517326
118,CAD,22.8,23.12698
118,EUR,29.8,32.008408
118,GBP,35.07,37.13691
118,HKD,3.667,3.7606447
118,JPY,0.2131,0.28066072
118,KRW,0.02115,0.020772763
118,USD,29.605,30.124998
119,AUD,21.01,21.707724
119,CAD,22.35,23.398014
119,EUR,32.85,31.887405
119,GBP,37.81,36.417458
119,HKD,3.411,3.8227575
119,JPY,0.2434,0.26423466
119,KRW,0.02308,0.021737888
119,USD,27.28,30.579987
120,AUD,20.55,21.507998
120,CAD,22.55,23.294048
120,EUR,32.43,34.329525
120,GBP,37.67,40.514954
120,HKD,3.767,3.700093
120,JPY,0.2081,0.2747146
120,KRW,0.02227,0.02203513
120,USD,30.315,29.80396
121,AUD,19.06,19.749115
121,CAD,20.89,22.041292
121,EUR,31.69,32.29617
121,GBP,36.19,37.349216
121,HKD,3.712,3.7160997
121,JPY,0.2708,0.25813302
121,KRW,0.02278,0.024736471
121,USD,29.585,30.013542
122,AUD,18.96,19.686996
122,CAD,20.83,21.848167
122,EUR,31.53,32.31819
122,GBP,35.33,37.7949
122,HKD,3.701,3.704749
122,JPY,0.2699,0.2664934
122,KRW,0.02256,0.02406364
122,USD,29.5,29.946787
123,AUD,20.16,20.843723
123,CAD,21.75,23.207884
123,EUR,32.06,34.446766
123,GBP,37.51,38.710323
123,HKD,3.42,3.9227223
123,JPY,0.2442,0.28092068
123,KRW,0.02261,0.024454564
123,USD,27.41,31.580158
124,AUD,21.34,21.345903
124,CAD,21.58,22.235407
124,EUR,33.55,34.09824
124,GBP,37.7,39.343292
124,HKD,3.505,3.4817748
124,JPY,0.2623,0.26074028
124,KRW,0.02363,0.022475503
124,USD,27.99,28.154274
125,AUD,20.4,21.083973
125,CAD,22.49,22.711407
125,EUR,32.86,34.002144
125,GBP,39.25,40.793816
125,HKD,3.723,3.723221
125,JPY,0.2669,0.28464913
125,KRW,0.02402,0.021490015
125,USD,29.82,29.91198
126,AUD,20.03,20.326145
126,CAD,21.83,22.502138
126,EUR,31.92,32.788105
126,GBP,36.03,37.16133
126,HKD,3.747,3.8036559
126,JPY,0.22,0.27317002
126,KRW,0.02162,0.024271987
126,USD,30.22,30.677032
127,AUD,20.55,21.257437
127,CAD,21.74,22.529432
127,EUR,29.92,33.312225
127,GBP,36.12,38.69649
127,HKD,3.459,3.5112765
127,JPY,0.2364,0.2590244
127,KRW,0.02128,0.022730827
127,USD,27.855,28.376276
128,AUD,18.86,20.484272
128,CAD,20.75,22.063866
128,EUR,31.7,32.802155
128,GBP,35.98,38.597736
128,HKD,3.691,3.6418958
128,JPY,0.2703,0.2760493
128,KRW,0.02269,0.021260642
128,USD,29.435,29.331997
129,AUD,19.47,20.10928
129,CAD,21.88,22.304688
129,EUR,32.86,32.994015
129,GBP,37.7,38.650963
129,HKD,3.701,3.6925766
129,JPY,0.2741,0.26878545
129,KRW,0.02347,0.024230145
129,USD,29.585,29.81576
130,AUD,20.84,20.986897
130,CAD,21.49,22.102896
130,EUR,34.2,34.331646
130,GBP,37.54,38.776764
130,HKD,3.647,3.6307027
130,JPY,0.273,0.26398677
130,KRW,0.02302,0.025426857
130,USD,29.08,29.34627
131,AUD,19.93,20.856232
131,CAD,22.03,22.975302
131,EUR,33.12,32.069054
131,GBP,37.08,36.540802
131,HKD,3.755,3.7360046
131,JPY,0.2202,0.27355993
131,KRW,0.02118,0.021460615
131,USD,30.305,30.04308
132,AUD,20.33,20.618305
132,CAD,21.99,22.242817
132,EUR,31.41,32.760437
132,GBP,36.85,36.83571
132,HKD,3.423,3.6409142
132,JPY,0.2347,0.2540997
132,KRW,0.02181,0.02407761
132,USD,27.46,29.4096
133,AUD,21.41,22.00391
133,CAD,22.73,23.066582
133,EUR,33.28,34.2607
133,GBP,38.48,39.5247
133,HKD,3.441,3.4775097
133,JPY,0.2472,0.256172
133,KRW,0.02302,0.023098715
133,USD,27.535,28.126871
134,AUD,20.44,20.893673
134,CAD,23.18,23.498535
134,EUR,33.99,35.294174
134,GBP,39.15,41.01608
134,HKD,3.901,3.9347804
134,JPY,0.2136,0.28884932
134,KRW,0.02255,0.021971554
134,USD,31.27,31.583845
135,AUD,21.67,20.9295
135,CAD,21.9,22.441175
135,EUR,33.96,33.24995
135,GBP,37.38,38.876
135,HKD,3.51,3.514133
135,JPY,0.2642,0.26282415
135,KRW,0.02429,0.022262394
135,USD,28.03,28.416336
136,AUD,20.6,21.29347
136,CAD,21.48,21.921165
136,EUR,33.32,33.968967
136,GBP,36.95,38.64818
136,HKD,3.55,3.5327482
136,JPY,0.2674,0.25797114
136,KRW,0.02432,0.02330371
136,USD,28.33,28.513699
137,AUD,19.8,20.522753
137,CAD,22.14,22.441721
137,EUR,32.2,33.371372
137,GBP,37.75,39.680336
137,HKD,3.722,3.7028143
137,JPY,0.2646,0.27837667
137,KRW,0.02361,0.021481492
137,USD,29.705,29.803911
138,AUD,20.63,21.411987
138,CAD,22.9,23.222973
138,EUR,29.83,31.781006
138,GBP,35.36,36.877758
138,HKD,3.658,3.7697847
138,JPY,0.2162,0.27137622
138,KRW,0.02134,0.021806844
138,USD,29.54,30.218006
139,AUD,21.25,22.007772
139,CAD,21.68,22.162497
139,EUR,33.24,34.029556
139,GBP,37.35,39.41248
139,HKD,3.5,3.5118823
139,JPY,0.2603,0.26247588
139,KRW,0.02365,0.022977434
139,USD,27.95,28.300156
140,AUD,21.26,21.819382
140,CAD,22.12,22.32836
140,EUR,33.07,33.977757
140,GBP,37.94,39.409508
140,HKD,3.505,3.5186396
140,JPY,0.2511,0.26028892
140,KRW,0.02358,0.022862583
140,USD,28.065,28.372068
141,AUD,20.44,21.026085
141,CAD,22.19,22.889393
141,EUR,31.8,33.538322
141,GBP,35.73,38.328056
141,HKD,3.773,3.7982125
141,JPY,0.2266,0.28494945
141,KRW,0.02233,0.02218856
141,USD,30.295,30.531626
142,AUD,20.16,21.28193
142,CAD,21.75,22.327108
142,EUR,32.06,33.420147
142,GBP,37.51,38.761925
142,HKD,3.42,3.5167592
142,JPY,0.2442,0.2616873
142,KRW,0.02261,0.023385748
142,USD,27.41,28.367136
143,AUD,21.4,21.653791
143,CAD,22.13,22.833773
143,EUR,32.81,32.701256
143,GBP,38.17,37.97585
143,HKD,3.514,3.5738387
143,JPY,0.251,0.26374045
143,KRW,0.02348,0.021997854
143,USD,28.135,28.784843
144,AUD,20.23,21.491568
144,CAD,22.98,23.34504
144,EUR,32.99,34.69439
144,GBP,38.17,40.793648
144,HKD,3.818,3.7989047
144,JPY,0.2057,0.27871847
144,KRW,0.02185,0.02260618
144,USD,30.74,30.519018
145,AUD,20.28,20.478182
145,CAD,22.45,22.41699
145,EUR,32.55,32.647663
145,GBP,37.83,37.096134
145,HKD,3.695,3.6816738
145,JPY,0.2629,0.2522973
145,KRW,0.02407,0.024662428
145,USD,29.53,29.71905
146,AUD,20.55,20.909306
146,CAD,22.87,23.025612
146,EUR,33.22,33.579273
146,GBP,38.15,38.858063
146,HKD,3.744,3.7557504
146,JPY,0.273,0.27737716
146,KRW,0.02437,0.024222888
146,USD,30.19,30.28087
147,AUD,20.52,20.631231
147,CAD,22.72,21.96063
147,EUR,31.48,33.51271
147,GBP,36.27,37.97819
147,HKD,3.815,3.6421967
147,JPY,0.2139,0.2622766
147,KRW,0.02164,0.024815895
147,USD,30.61,29.464455
148,AUD,20.3,21.299126
148,CAD,23.24,23.371302
148,EUR,31.17,32.602802
148,GBP,35.91,37.618267
148,HKD,3.945,3.8974307
148,JPY,0.2084,0.27053925
148,KRW,0.02097,0.023723431
148,USD,31.79,31.276344
149,AUD,20.13,20.995237
149,CAD,22.94,23.319971
149,EUR,33.69,33.432766
149,GBP,39.02,37.42044
149,HKD,3.907,3.9080293
149,JPY,0.2085,0.27240184
149,KRW,0.02236,0.023051195
149,USD,31.485,31.407166
150,AUD,19.93,20.320879
150,CAD,22.15,22.64191
150,EUR,32.51,33.05689
150,GBP,36.7,37.370186
150,HKD,3.729,3.794
150,JPY,0.2186,0.26482138
150,KRW,0.02125,0.023766503
150,USD,30.1,30.597075
151,AUD,20.59,20.291218
151,CAD,22.53,22.469965
151,EUR,30.25,32.66585
151,GBP,35.74,38.605587
151,HKD,3.605,3.710466
151,JPY,0.2177,0.2693598
151,KRW,0.02157,0.023550384
151,USD,29.12,29.914526
152,AUD,21.27,21.908775
152,CAD,22.4,22.950882
152,EUR,32.86,33.053402
152,GBP,37.63,36.974415
152,HKD,3.434,3.5691595
152,JPY,0.2462,0.25948545
152,KRW,0.02312,0.02304241
152,USD,27.49,28.71124
153,AUD,20.41,21.02635
153,CAD,21.88,22.813467
153,EUR,31.4,33.259773
153,GBP,34.92,37.875893
153,HKD,3.671,3.7035248
153,JPY,0.218,0.27995387
153,KRW,0.02212,0.021934807
153,USD,29.64,29.822819
154,AUD,20.41,20.639439
154,CAD,23.01,22.986622
154,EUR,33.08,33.45572
154,GBP,38.38,37.737896
154,HKD,3.823,3.8352473
154,JPY,0.2066,0.2740684
154,KRW,0.02223,0.024448566
154,USD,30.75,30.91555
155,AUD,22.01,21.53127
155,CAD,21.99,23.255398
155,EUR,33.57,31.709948
155,GBP,38.92,36.60023
155,HKD,3.49,3.7636638
155,JPY,0.2587,0.26521137
155,KRW,0.02372,0.021988146
155,USD,27.88,30.147549
156,AUD,16.95,20.82065
156,CAD,20.44,22.175613
156,EUR,32.23,33.979374
156,GBP,33.79,39.188683
156,HKD,3.763,3.6462703
156,JPY,0.2697,0.2700426
156,KRW,0.02214,0.022931889
156,USD,30.035,29.35424
157,AUD,21.53,21.591051
157,CAD,21.87,22.340237
157,EUR,33.66,33.76577
157,GBP,37.57,37.80738
157,HKD,3.502,3.5475025
157,JPY,0.2643,0.25608253
157,KRW,0.02393,0.02381152
157,USD,27.96,28.673883
158,AUD,20.78,21.041698
158,CAD,23.28,23.332384
158,EUR,33.81,34.894466
158,GBP,39.05,40.258827
158,HKD,3.85,3.8889234
158,JPY,0.2122,0.28776664
158,KRW,0.0228,0.02279365
158,USD,30.905,31.24079
159,AUD,20.63,21.142235
159,CAD,22.14,23.219397
159,EUR,31.61,32.265945
159,GBP,35.49,37.040604
159,HKD,3.693,3.888756
159,JPY,0.2195,0.26526573
159,KRW,0.02206,0.021935642
159,USD,29.815,31.180899
160,AUD,20.26,21.06682
160,CAD,21.59,22.418514
160,EUR,32.21,32.694546
160,GBP,37.29,36.74678
160,HKD,3.452,3.610809
160,JPY,0.2459,0.25774792
160,KRW,0.02266,0.024118617
160,USD,27.635,29.115648
161,AUD,20.03,20.5961
161,CAD,21.83,22.770748
161,EUR,31.92,33.86722
161,GBP,36.03,39.260853
161,HKD,3.747,3.7921557
161,JPY,0.22,0.28493002
161,KRW,0.02162,0.021470562
161,USD,30.22,30.515682
162,AUD,19.25,20.820623
162,CAD,21.35,22.322813
162,EUR,30.31,32.87948
162,GBP,36.09,38.232864
162,HKD,3.412,3.5373478
162,JPY,0.233,0.26070502
162,KRW,0.02133,0.022936694
162,USD,27.4,28.577724
163,AUD,19.96,20.754488
163,CAD,22.24,22.13701
163,EUR,32.34,33.997246
163,GBP,36.95,38.39891
163,HKD,3.767,3.5835378
163,JPY,0.2133,0.25636876
163,KRW,0.02155,0.024124093
163,USD,30.28,29.008097
164,AUD,20.28,20.361088
164,CAD,21.27,22.107244
164,EUR,33.18,32.897614
164,GBP,36.3,36.46092
164,HKD,3.601,3.6852872
164,JPY,0.2665,0.25200987
164,KRW,0.02318,0.025431335
164,USD,28.72,29.796638
165,AUD,20.54,20.723028
165,CAD,22.07,22.641167
165,EUR,31.65,33.155777
165,GBP,35.35,37.85944
165,HKD,3.723,3.769289
165,JPY,0.2166,0.27866805
165,KRW,0.02168,0.022163525
165,USD,30.02,30.37704
166,AUD,20.34,21.393255
166,CAD,22.64,23.09898
166,EUR,29.29,31.654284
166,GBP,34.31,36.485203
166,HKD,3.679,3.763891
166,JPY,0.2107,0.26289088
166,KRW,0.02064,0.022155128
166,USD,29.7,30.165474
167,AUD,19.89,20.832493
167,CAD,21.67,23.0064
167,EUR,30.62,33.6003
167,GBP,36.2,37.48423
167,HKD,3.414,3.7982779
167,JPY,0.2328,0.28156725
167,KRW,0.0218,0.0241438
167,USD,27.41,30.631617
168,AUD,20.93,21.72751
168,CAD,22.24,22.762186
168,EUR,32.78,33.80314
168,GBP,37.89,38.87133
168,HKD,3.41,3.454899
168,JPY,0.2425,0.25848907
168,KRW,0.02304,0.02204337
168,USD,27.285,27.952707
169,AUD,19.77,20.627571
169,CAD,22.09,22.618383
169,EUR,31.96,33.480553
169,GBP,37.56,39.93595
169,HKD,3.712,3.6850588
169,JPY,0.264,0.28210825
169,KRW,0.02366,0.021060035
169,USD,29.63,29.651249
170,AUD,20.41,20.93309
170,CAD,22.86,23.143877
170,EUR,31.47,32.52069
170,GBP,35.96,37.330284
170,HKD,3.836,3.8650641
170,JPY,0.2119,0.2758362
170,KRW,0.02141,0.02366142
170,USD,30.81,31.058083
171,AUD,20.25,20.842434
171,CAD,23.16,22.692688
171,EUR,34.05,32.427624
171,GBP,39.32,36.44268
171,HKD,3.925,3.7426994
171,JPY,0.2097,0.2575436
171,KRW,0.02212,0.023912206
171,USD,31.525,30.14606
172,AUD,20.7,20.89701
172,CAD,22.97,23.11513
172,EUR,34.04,34.05646
172,GBP,39.35,38.45341
172,HKD,3.808,3.8968172
172,JPY,0.2149,0.27436835
172,KRW,0.02284,0.02280137
172,USD,30.585,31.32786
173,AUD,19.62,20.66389
173,CAD,22.59,23.215137
173,EUR,30.13,33.13626
173,GBP,34.16,37.91906
173,HKD,3.907,3.8995628
173,JPY,0.2079,0.27626333
173,KRW,0.02055,0.022879153
173,USD,31.495,31.38752
174,AUD,20.05,21.036139
174,CAD,21.85,22.436296
174,EUR,31.56,32.820454
174,GBP,36.91,37.648346
174,HKD,3.444,3.5489674
174,JPY,0.2411,0.26008537
174,KRW,0.0217,0.023444675
174,USD,27.635,28.619612
175,AUD,20.64,21.913658
175,CAD,21.4,22.628819
175,EUR,33.18,33.96909
175,GBP,36.19,39.25917
175,HKD,3.649,3.4720216
175,JPY,0.2667,0.25632587
175,KRW,0.0229,0.022823937
175,USD,29.1,28.04618
176,AUD,21.26,21.960962
176,CAD,22.55,22.760324
176,EUR,33.09,34.200882
176,GBP,38.15,38.622314
176,HKD,3.447,3.5383072
176,JPY,0.2466,0.25667447
176,KRW,0.02307,0.024156287
176,USD,27.59,28.579638
177,AUD,20.09,20.898352
177,CAD,22.13,23.098122
177,EUR,32.85,34.45465
177,GBP,36.91,39.726112
177,HKD,3.748,3.7841527
177,JPY,0.219,0.28753087
177,KRW,0.02122,0.022159226
177,USD,30.24,30.442362
178,AUD,20.22,21.100878
178,CAD,21.8,22.329512
178,EUR,32.24,33.582005
178,GBP,37.48,38.936005
178,HKD,3.447,3.5297081
178,JPY,0.2456,0.26048192
178,KRW,0.02253,0.023177609
178,USD,27.65,28.504507
179,AUD,20.21,20.431551
179,CAD,21.28,22.15576
179,EUR,32.63,33.501408
179,GBP,36.1,38.251347
179,HKD,3.656,3.6522923
179,JPY,0.2669,0.2659983
179,KRW,0.02285,0.023784354
179,USD,29.15,29.519424
180,AUD,19.08,20.030764
180,CAD,20.92,21.888342
180,EUR,31.51,32.96736
180,GBP,35.78,38.37152
180,HKD,3.696,3.6840003
180,JPY,0.2715,0.27045378
180,KRW,0.02273,0.023396738
180,USD,29.46,29.762228
181,AUD,19.84,20.845646
181,CAD,21.63,22.167295
181,EUR,31.94,33.239033
181,GBP,37.09,38.59243
181,HKD,3.429,3.5437653
181,JPY,0.245,0.2598915
181,KRW,0.02217,0.024050638
181,USD,27.51,28.62148
182,AUD,20.35,20.892023
182,CAD,23.16,23.473368
182,EUR,34.14,35.49436
182,GBP,39.21,41.220078
182,HKD,3.913,3.9447331
182,JPY,0.2106,0.2873318
182,KRW,0.02228,0.021974184
182,USD,31.4,31.660292
183,AUD,19.55,20.350737
183,CAD,21.51,22.664711
183,EUR,30.61,32.83542
183,GBP,36.53,37.241257
183,HKD,3.393,3.8021278
183,JPY,0.2305,0.26528603
183,KRW,0.02146,0.023787357
183,USD,27.27,30.65486
184,AUD,19.71,21.017231
184,CAD,21.48,22.41461
184,EUR,30.87,33.414555
184,GBP,36.76,39.26556
184,HKD,3.416,3.4786003
184,JPY,0.2328,0.26521638
184,KRW,0.0216,0.021822385
184,USD,27.465,28.188633
185,AUD,20.62,20.909409
185,CAD,22.17,22.8838
185,EUR,31.96,33.327938
185,GBP,35.8,38.400505
185,HKD,3.741,3.7644405
185,JPY,0.2221,0.28281507
185,KRW,0.02271,0.021810092
185,USD,30.05,30.301294
186,AUD,20.69,20.894356
186,CAD,21.58,21.971872
186,EUR,33.97,34.39574
186,GBP,37.43,38.86908
186,HKD,3.651,3.6415942
186,JPY,0.2693,0.26359642
186,KRW,0.02298,0.025728919
186,USD,29.11,29.426022
187,AUD,20.47,22.261686
187,CAD,22.69,22.256653
187,EUR,29.81,34.178276
187,GBP,34.24,39.652203
187,HKD,3.733,3.5176575
187,JPY,0.2099,0.2630649
187,KRW,0.0208,0.023120336
187,USD,30.13,28.33115
188,AUD,20.55,21.665628
188,CAD,22.84,23.237116
188,EUR,29.32,31.503845
188,GBP,34.6,36.098682
188,HKD,3.702,3.7868075
188,JPY,0.2124,0.26013985
188,KRW,0.0208,0.02152519
188,USD,29.87,30.283665
189,AUD,21.24,21.980597
189,CAD,21.61,22.504902
189,EUR,33.53,33.67498
189,GBP,37.58,37.359962
189,HKD,3.507,3.549427
189,JPY,0.263,0.25544816
189,KRW,0.02363,0.024639092
189,USD,28.0,28.580929
190,AUD,21.11,21.670328
190,CAD,22.44,22.713215
190,EUR,30.9,32.71698
190,GBP,36.46,38.183796
190,HKD,3.507,3.5820284
190,JPY,0.2248,0.26552734
190,KRW,0.02186,0.0217641
190,USD,28.3,28.826298
191,AUD,20.08,21.998606
191,CAD,22.14,22.236725
191,EUR,32.74,34.54196
191,GBP,36.77,38.56442
191,HKD,3.745,3.5030577
191,JPY,0.2194,0.25169086
191,KRW,0.02132,0.023694463
191,USD,30.22,28.29498
192,AUD,20.4,20.39568
192,CAD,22.83,22.673347
192,EUR,29.74,32.588425
192,GBP,35.4,37.219883
192,HKD,3.665,3.7679138
192,JPY,0.2159,0.26853397
192,KRW,0.02113,0.022769697
192,USD,29.6,30.383883
193,AUD,18.99,20.20453
193,CAD,20.82,22.370415
193,EUR,31.5,32.277363
193,GBP,35.68,36.789448
193,HKD,3.698,3.6967347
193,JPY,0.2687,0.2677561
193,KRW,0.02265,0.023810461
193,USD,29.475,29.822128
194,AUD,21.54,22.187769
194,CAD,21.82,22.305391
194,EUR,33.86,34.354046
194,GBP,37.2,38.4027
194,HKD,3.514,3.5306785
194,JPY,0.2639,0.2540219
194,KRW,0.02421,0.024347268
194,USD,28.06,28.473978
195,AUD,20.32,22.20396
195,CAD,23.09,22.913118
195,EUR,32.99,34.13604
195,GBP,38.31,39.43777
195,HKD,3.804,3.4703994
195,JPY,0.2073,0.25719276
195,KRW,0.02198,0.022995636
195,USD,30.61,28.015635
196,AUD,19.56,20.548811
196,CAD,22.5,23.062445
196,EUR,30.07,33.11287
196,GBP,33.9,37.713863
196,HKD,3.902,3.861836
196,JPY,0.2095,0.27134615
196,KRW,0.02047,0.022937834
196,USD,31.455,31.108982
197,AUD,20.48,20.523087
197,CAD,21.64,22.413445
197,EUR,33.02,32.305275
197,GBP,36.57,35.532978
197,HKD,3.689,3.7260673
197,JPY,0.2632,0.25323915
197,KRW,0.02296,0.023999482
197,USD,29.4,30.030626
198,AUD,20.58,21.254354
198,CAD,21.4,22.123222
198,EUR,33.39,34.234528
198,GBP,36.03,38.089554
198,HKD,3.607,3.6024158
198,JPY,0.2694,0.2564521
198,KRW,0.02332,0.02545666
198,USD,28.77,29.129337
199,AUD,19.68,20.559736
199,CAD,21.17,22.561573
199,EUR,30.67,32.66674
199,GBP,35.96,37.110363
199,HKD,3.407,3.795914
199,JPY,0.234,0.2680263
199,KRW,0.02166,0.024061061
199,USD,27.39,30.593851
200,AUD,20.71,21.17682
200,CAD,22.55,22.647663
200,EUR,30.33,32.83131
200,GBP,35.85,38.84947
200,HKD,3.605,3.6057646
200,JPY,0.2168,0.26912278
200,KRW,0.0215,0.020429045
200,USD,29.11,29.10523
201,AUD,20.59,20.92109
201,CAD,22.46,22.718767
201,EUR,32.8,33.094833
201,GBP,38.19,37.93707
201,HKD,3.699,3.6908042
201,JPY,0.2657,0.26883444
201,KRW,0.02424,0.02394437
201,USD,29.62,29.744144
202,AUD,20.02,20.344173
202,CAD,22.35,22.708635
202,EUR,32.46,33.182293
202,GBP,37.11,37.975243
202,HKD,3.773,3.8265522
202,JPY,0.214,0.28105113
202,KRW,0.0213,0.023569956
202,USD,30.365,30.837246
203,AUD,20.55,20.96226
203,CAD,22.55,22.21964
203,EUR,32.43,33.607655
203,GBP,37.67,39.277565
203,HKD,3.767,3.4941869
203,JPY,0.2081,0.2627667
203,KRW,0.02227,0.022222437
203,USD,30.315,28.26081
204,AUD,20.2,20.79247
204,CAD,23.0,23.081457
204,EUR,33.78,34.05081
204,GBP,39.07,39.01584
204,HKD,3.904,3.889067
204,JPY,0.2084,0.26791793
204,KRW,0.02231,0.025335006
204,USD,31.46,31.29779
205,AUD,20.91,21.294132
205,CAD,21.7,22.160269
205,EUR,33.95,33.976303
205,GBP,37.2,37.56279
205,HKD,3.54,3.6215615
205,JPY,0.2655,0.2514532
205,KRW,0.02445,0.025132
205,USD,28.25,29.242569
206,AUD,20.21,20.470135
206,CAD,21.28,21.966194
206,EUR,32.63,33.38098
206,GBP,36.1,38.23073
206,HKD,3.656,3.6450417
206,JPY,0.2669,0.2687313
206,KRW,0.02285,0.023375392
206,USD,29.15,29.440504
207,AUD,20.45,20.757648
207,CAD,22.48,22.699741
207,EUR,32.73,33.06609
207,GBP,37.87,38.526264
207,HKD,3.729,3.6923578
207,JPY,0.2692,0.26851398
207,KRW,0.02447,0.023984596
207,USD,30.015,29.778175
208,AUD,19.48,20.880035
208,CAD,21.58,22.517673
208,EUR,30.66,32.865593
208,GBP,36.48,38.065166
208,HKD,3.386,3.610656
208,JPY,0.2311,0.25963768
208,KRW,0.02146,0.024490155
208,USD,27.21,29.152365
209,AUD,20.57,21.050161
209,CAD,22.91,23.298044
209,EUR,33.13,34.24517
209,GBP,37.1,38.589848
209,HKD,3.801,3.7887464
209,JPY,0.2787,0.28595388
209,KRW,0.02413,0.022962987
209,USD,30.615,30.515625
210,AUD,20.46,21.209003
210,CAD,23.29,23.414524
210,EUR,31.52,32.97176
210,GBP,36.1,37.689205
210,HKD,3.948,3.93703
210,JPY,0.2098,0.27485186
210,KRW,0.02094,0.023174591
210,USD,31.82,31.613317
211,AUD,19.71,20.764227
211,CAD,21.18,22.730534
211,EUR,31.74,32.43801
211,GBP,36.67,36.44562
211,HKD,3.409,3.788098
211,JPY,0.2444,0.25894636
211,KRW,0.02172,0.02390524
211,USD,27.36,30.493828
212,AUD,20.73,21.21769
212,CAD,21.78,22.268406
212,EUR,33.69,34.07622
212,GBP,36.88,38.8478
212,HKD,3.52,3.4694583
212,JPY,0.2645,0.25437105
212,KRW,0.02452,0.02238816
212,USD,28.1,28.088211
213,AUD,19.68,20.832169
213,CAD,21.17,21.972576
213,EUR,30.67,33.20704
213,GBP,35.96,38.72145
213,HKD,3.407,3.4967535
213,JPY,0.234,0.25764024
213,KRW,0.02166,0.021416701
213,USD,27.39,28.290657
214,AUD,21.1,21.535679
214,CAD,21.79,22.295864
214,EUR,33.73,34.182037
214,GBP,36.87,38.121506
214,HKD,3.51,3.4903536
214,JPY,0.2643,0.24443309
214,KRW,0.02429,0.023428299
214,USD,28.02,28.254591
215,AUD,20.76,20.448803
215,CAD,22.85,22.540215
215,EUR,32.85,32.659294
215,GBP,38.27,39.054955
215,HKD,3.784,3.7181869
215,JPY,0.2079,0.27671215
215,KRW,0.02228,0.02247551
215,USD,30.395,29.908504
216,AUD,21.04,21.088018
216,CAD,22.47,22.560642
216,EUR,32.99,32.853714
216,GBP,38.17,36.652378
216,HKD,3.418,3.6425707
216,JPY,0.2432,0.25338492
216,KRW,0.02314,0.024562784
216,USD,27.34,29.357138
217,AUD,19.43,21.188316
217,CAD,21.34,22.441507
217,EUR,30.46,33.392498
217,GBP,35.81,39.07311
217,HKD,3.413,3.473955
217,JPY,0.2345,0.26401538
217,KRW,0.02156,0.02210296
217,USD,27.43,28.11921
218,AUD,20.95,20.768326
218,CAD,22.09,22.63268
218,EUR,31.94,33.15641
218,GBP,36.09,38.006763
218,HKD,3.689,3.755772
218,JPY,0.2229,0.27756396
218,KRW,0.0228,0.022733487
218,USD,29.725,30.250336
219,AUD,20.25,20.722496
219,CAD,22.74,22.606455
219,EUR,31.2,32.54127
219,GBP,35.75,36.649216
219,HKD,3.836,3.7606595
219,JPY,0.2107,0.26336637
219,KRW,0.02126,0.023998082
219,USD,30.795,30.302507
220,AUD,20.33,20.825035
220,CAD,21.35,22.354692
220,EUR,33.22,32.43632
220,GBP,36.25,35.75464
220,HKD,3.576,3.6880238
220,JPY,0.2638,0.25307283
220,KRW,0.02336,0.024823628
220,USD,28.53,29.712769
221,AUD,20.56,20.790203
221,CAD,22.74,23.007673
221,EUR,33.15,33.98259
221,GBP,36.96,37.930428
221,HKD,3.79,3.793798
221,JPY,0.2801,0.28227696
221,KRW,0.02422,0.023395762
221,USD,30.54,30.595617
222,AUD,19.79,21.028637
222,CAD,22.78,23.270702
222,EUR,30.69,32.67286
222,GBP,34.91,37.501728
222,HKD,3.923,3.9152303
222,JPY,0.2052,0.2744698
222,KRW,0.02072,0.023087762
222,USD,31.625,31.445078
223,AUD,20.47,21.0464
223,CAD,21.96,22.894777
223,EUR,31.38,31.879564
223,GBP,36.82,36.376755
223,HKD,3.422,3.8011894
223,JPY,0.2341,0.25845626
223,KRW,0.02189,0.02302093
223,USD,27.445,30.509026
224,AUD,19.68,21.094288
224,CAD,21.39,22.433088
224,EUR,31.44,33.459274
224,GBP,36.3,38.92348
224,HKD,3.422,3.4783678
224,JPY,0.2412,0.26024666
224,KRW,0.02176,0.022312976
224,USD,27.46,28.165497
225,AUD,19.97,21.060213
225,CAD,21.56,22.379045
225,EUR,30.33,33.237373
225,GBP,36.12,39.095116
225,HKD,3.434,3.5042734
225,JPY,0.2344,0.26519042
