id,Currency,Actual,Pred
76,GBP,35.75,36.4574
76,HKD,3.771,3.807751
76,JPY,0.2265,0.23196018
76,KRW,0.0224,0.022452943
76,USD,30.31,30.560066
77,AUD,20.08,20.076393
77,CAD,22.93,23.08394
77,EUR,33.46,33.48445
77,GBP,38.8,38.81399
77,HKD,3.927,3.924793
77,JPY,0.2079,0.20838934
77,KRW,0.02228,0.023974115
77,USD,31.605,31.608072
78,AUD,20.81,20.702688
78,CAD,21.65,22.001026
78,EUR,33.53,33.557056
78,GBP,37.31,37.17826
78,HKD,3.558,3.5654886
78,JPY,0.2667,0.2634532
78,KRW,0.02432,0.019839443
78,USD,28.39,28.367115
79,AUD,19.51,21.580286
79,CAD,21.4,22.225618
79,EUR,30.52,33.11155
79,GBP,36.38,38.156662
79,HKD,3.391,3.5182288
79,JPY,0.2296,0.2516473
79,KRW,0.02136,0.021078758
79,USD,27.26,28.153841
80,AUD,20.74,20.643799
80,CAD,21.9,22.47839
80,EUR,31.75,32.18405
80,GBP,35.91,36.486576
80,HKD,3.675,3.7166848
80,JPY,0.2216,0.2238436
80,KRW,0.02264,0.021834716
80,USD,29.635,29.92856
81,AUD,20.76,20.724802
81,CAD,22.15,22.156155
81,EUR,32.31,32.40233
81,GBP,37.51,37.671295
81,HKD,3.437,3.4343846
81,JPY,0.2427,0.24042314
81,KRW,0.02294,0.016121248
81,USD,27.51,27.474365
82,AUD,20.97,20.976894
82,CAD,21.81,21.978191
82,EUR,33.94,33.957535
82,GBP,37.03,37.438564
82,HKD,3.648,3.638064
82,JPY,0.269,0.2619431
82,KRW,0.02309,0.023154426
82,USD,29.09,29.004972
83,AUD,20.08,21.274033
83,CAD,22.42,22.442373
83,EUR,32.09,31.00705
83,GBP,37.0,36.586185
83,HKD,3.762,3.5319135
83,JPY,0.2114,0.22061548
83,KRW,0.02188,0.017664436
83,USD,30.325,28.535713
84,AUD,21.04,22.016296
84,CAD,22.41,21.95238
84,EUR,32.88,32.421795
84,GBP,37.95,37.306282
84,HKD,3.412,3.3806956
84,JPY,0.2435,0.23611757
84,KRW,0.0231,0.017545037
84,USD,27.285,27.050303
85,AUD,21.02,21.130077
85,CAD,22.43,22.499506
85,EUR,32.97,33.03186
85,GBP,37.96,38.22336
85,HKD,3.412,3.4112926
85,JPY,0.243,0.24194714
85,KRW,0.02314,0.02053423
85,USD,27.29,27.28126
86,AUD,20.24,20.415602
86,CAD,21.61,21.771517
86,EUR,30.0,30.196846
86,GBP,35.94,36.53887
86,HKD,3.471,3.471811
86,JPY,0.2365,0.24231768
86,KRW,0.02122,0.01787996
86,USD,27.975,27.976292
87,AUD,19.32,20.18547
87,CAD,21.55,22.685648
87,EUR,33.58,32.240993
87,GBP,38.47,38.174915
87,HKD,3.716,3.699882
87,JPY,0.285,0.2604476
87,KRW,0.02329,0.02455102
87,USD,29.68,29.512323
88,AUD,19.6,19.915085
88,CAD,21.46,21.228155
88,EUR,30.97,30.76255
88,GBP,36.49,36.453693
88,HKD,3.413,3.414367
88,JPY,0.2314,0.2329345
88,KRW,0.02153,0.02361344
88,USD,27.42,27.356314
89,AUD,20.01,20.054039
89,CAD,21.72,21.630846
89,EUR,31.8,31.798504
89,GBP,37.28,37.29384
89,HKD,3.422,3.4236777
89,JPY,0.2421,0.23958547
89,KRW,0.02233,0.018471815
89,USD,27.445,27.480204
90,AUD,20.67,20.628769
90,CAD,22.11,21.973097
90,EUR,30.66,30.76815
90,GBP,36.27,36.30459
90,HKD,3.483,3.4756887
90,JPY,0.2297,0.23193523
90,KRW,0.02169,0.018638134
90,USD,28.08,28.027225
91,AUD,20.79,19.976042
91,CAD,22.85,22.412931
91,EUR,29.88,32.233776
91,GBP,35.11,37.26038
91,HKD,3.671,3.7760735
91,JPY,0.2154,0.20904386
